date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:38:36	61429/61429	---M--	200	added ('OK')	image/png	etag:%22eff5-65db04d3-a2746e1bc7b48a62;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/category/category-1-2.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/category/category-1-2.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:36	37387/37387	---M--	200	added ('OK')	image/png	etag:%22920b-65db04d3-52cca353f822ca0b;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/category/category-1-3.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/category/category-1-3.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:36	58797/58797	---M--	200	added ('OK')	image/png	etag:%22e5ad-65db04d3-33084d8abfaaece8;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/category/category-1-4.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/category/category-1-4.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:37	1377/1377	---M--	200	added ('OK')	image/png	etag:%22561-65db04d3-9e1e609c703efccf;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-1.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-1.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:37	2700/2700	---M--	200	added ('OK')	image/png	etag:%22a8c-65db04d3-dc4b3eba504d568f;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-2.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-2.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:37	1211/1211	---M--	200	added ('OK')	image/png	etag:%224bb-65db04d3-784810567ae7be1c;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-3.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-3.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:37	1321/1321	---M--	200	added ('OK')	image/png	etag:%22529-65db04d3-6ebacfe5b5e052df;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-4.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-4.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:38	723/723	---M--	200	added ('OK')	image/png	etag:%222d3-65db04d3-e5b4780a6a6eb04c;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-5.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-5.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:38	1378/1378	---M--	200	added ('OK')	image/png	etag:%22562-65db04d3-983b2377ded6636c;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-6.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-6.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:38	1400/1400	---M--	200	added ('OK')	image/png	etag:%22578-65db04d3-56fdd258fce30116;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-7.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-7.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:39	1485/1485	---M--	200	added ('OK')	image/png	etag:%225cd-65db04d3-9f0fdbe62686e70a;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-8.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-8.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:39	2388/2388	---M--	200	added ('OK')	image/png	etag:%22954-65db04d3-d2343570244a41dd;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-9.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/brand-1-9.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:39	21690/21690	---M--	200	added ('OK')	image/png	etag:%2254ba-65db04d3-7281b06f7f06045d;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/thumb-1-1.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/brand/thumb-1-1.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:40	7089/7089	---M--	200	added ('OK')	image/png	etag:%221bb1-65db04d3-a280398998c67866;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/avata/avata-2-1.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/avata/avata-2-1.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:40	8492/8492	---M--	200	added ('OK')	image/png	etag:%22212c-65db04d3-a76b08adb8b86433;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/avata/avata-2-2.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/avata/avata-2-2.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:40	38049/38049	---M--	200	added ('OK')	image/jpeg	etag:%2294a1-65db04d3-f8e9838ea9a1bbc8;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/blog/thumb-1-1.jpg	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/blog/thumb-1-1.jpg	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:40	36485/36485	---M--	200	added ('OK')	image/jpeg	etag:%228e85-65db04d3-572ad6227cbe8fe4;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/blog/thumb-1-2.jpg	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/blog/thumb-1-2.jpg	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:41	2229/2229	---M--	200	added ('OK')	image/png	etag:%228b5-65db04d3-a480f8b86474f15e;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/logo/logo-white-2.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/logo/logo-white-2.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:41	89501/89501	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d9d-65db04d3-8e5d4ec8df3c9b83;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/js/vendor/jquery.js	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/js/vendor/jquery.js	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:42	78080/78080	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213100-65db04d3-9ef6e9678a30380f;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/js/bootstrap-bundle.js	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/js/bootstrap-bundle.js	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:42	141251/141251	---M-Z	200	added ('OK')	application/x-javascript	etag:%22227c3-65db04d3-ac44c5e109512442;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/js/swiper-bundle.js	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/js/swiper-bundle.js	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:42	42863/42863	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a76f-65db04d3-8c1177a8b17ee357;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/js/slick.js	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/js/slick.js	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:43	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef8-65db04d3-8d4ed946716dbc56;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/js/magnific-popup.js	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/js/magnific-popup.js	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:43	2942/2942	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7e-65db04d3-7aff18b58f338ef6;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/js/nice-select.js	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/js/nice-select.js	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:44	5361/5361	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214f1-65db04d3-5ece699dd3a0eb19;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/js/purecounter.js	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/js/purecounter.js	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:44	7534/7534	---M-Z	200	added ('OK')	application/x-javascript	etag:%221d6e-65db04d3-1010b7e4e807fefd;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/js/countdown.js	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/js/countdown.js	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:44	8415/8415	---M-Z	200	added ('OK')	application/x-javascript	etag:%2220df-65db04d3-ecf76aaded208a17;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/js/wow.js	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/js/wow.js	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:45	35503/35503	---M-Z	200	added ('OK')	application/x-javascript	etag:%228aaf-65db04d3-c722f503cf290e0f;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/js/isotope-pkgd.js	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/js/isotope-pkgd.js	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:45	5594/5594	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215da-65db04d3-61be5726b8f29307;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/js/imagesloaded-pkgd.js	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/js/imagesloaded-pkgd.js	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:45	1202/1202	---M-Z	200	added ('OK')	application/x-javascript	etag:%224b2-65db04d3-fe4c1558e8f7cc9e;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/js/ajax-form.js	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/js/ajax-form.js	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:46	14025/14025	---M-Z	200	added ('OK')	application/x-javascript	etag:%2236c9-65db04d3-720a5198de3140ad;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/js/main.js	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/js/main.js	(from https://html.hixstudio.net/listbnb-prv/listbnb/index.html)
13:38:46	104740/104740	---M--	200	added ('OK')	font/woff2	etag:%2219924-65db04d3-b3d64471635777ff;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-brands-400.woff2	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:47	180684/180684	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222c1cc-65db04d3-798bf367ad55307e;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-brands-400.ttf	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:47	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-duotone-900.woff2	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:47	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-duotone-900.ttf	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:48	392136/392136	---M--	200	added ('OK')	font/woff2	etag:%225fbc8-65db04d3-749b050977d8f1f3;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-light-300.woff2	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:49	999704/999704	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f4118-65db04d3-4210d17f9cebd5cc;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-light-300.ttf	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:49	357732/357732	---M--	200	added ('OK')	font/woff2	etag:%2257564-65db04d3-dd7004784ae6dc44;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-regular-400.woff2	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:50	303544/303544	---M--	200	added ('OK')	font/woff2	etag:%224a1b8-65db04d3-fc5d44964e774353;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-solid-900.woff2	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:50	785900/785900	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22bfdec-65db04d3-7129397016126ce6;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-solid-900.ttf	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:51	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-thin-100.woff2	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-thin-100.woff2	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:51	891584/891584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d9ac0-65db04d3-1a4411cf48eccdad;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-regular-400.ttf	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:51	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-thin-100.ttf	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-thin-100.ttf	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:51	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-v4compatibility.woff2	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:52	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/fonts/fa-v4compatibility.ttf	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/font-awesome-pro.css)
13:38:52	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/icon/cross-out.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/icon/cross-out.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/main.css)
13:38:53	173/173	---M--	200	added ('OK')	image/png	etag:%22ad-65db04d3-5f1487e82eafad78;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/cross-out.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/cross-out.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/main.css)
13:38:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/css/images/ui-icons_444444_256x240.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/main.css)
13:38:53	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/css/images/ui-icons_555555_256x240.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/main.css)
13:38:54	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/css/images/ui-icons_ffffff_256x240.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/main.css)
13:38:54	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/css/images/ui-icons_777620_256x240.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/main.css)
13:38:54	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/css/images/ui-icons_cc0000_256x240.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/main.css)
13:38:55	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/css/images/ui-icons_777777_256x240.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/assets/css/main.css)
13:38:55	21397/21397	---M--	200	added ('OK')	image/png	etag:%225395-65db04d3-b832e37deac3d92f;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/hero/shape-2-1.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/hero/shape-2-1.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:55	68173/68173	---M--	200	added ('OK')	image/png	etag:%2210a4d-65db04d3-3f25bc6a522abdd7;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/shape/hero/shape-2-1.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/shape/hero/shape-2-1.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:56	156886/156886	---M--	200	added ('OK')	image/jpeg	etag:%22264d6-65db04d3-d093b3bac628f34a;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/hero/hero-2-1.jpg	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/hero/hero-2-1.jpg	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:56	49458/49458	---M--	200	added ('OK')	image/png	etag:%22c132-65db04d3-629edc80f0b8e4af;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/ads-1-1.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/ads-1-1.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:56	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-62b46697-6cfecb0e4ebe319b;gz%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/avata/avata-1-1.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/avata/avata-1-1.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:57	38984/38984	---M--	200	added ('OK')	image/png	etag:%229848-65db04d3-ad9c57e7d7306cba;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/ads-1-2.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/ads-1-2.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:57	33778/33778	---M--	200	added ('OK')	image/png	etag:%2283f2-65db04d3-e23045da82265fd9;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/ads-1-3.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/ads-1-3.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:57	38003/38003	---M--	200	added ('OK')	image/png	etag:%229473-65db04d3-90a8c7a545480189;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/ads-1-4.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/ads-1-4.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:58	11548/11548	---M--	200	added ('OK')	image/png	etag:%222d1c-65db04d3-3d7bebc914ef84e5;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/promotion-1-1.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/promotion-1-1.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:58	4684/4684	---M--	200	added ('OK')	image/png	etag:%22124c-65db04d3-8f0f5dbadbff0c91;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/promotion-1-2.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/promotion-1-2.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:58	3868/3868	---M--	200	added ('OK')	image/png	etag:%22f1c-65db04d3-162700af87c6eae5;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/promotion-1-3.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/fea-ads/promotion-1-3.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:59	94870/94870	---M--	200	added ('OK')	image/png	etag:%2217296-65db04d3-ab9b972a7de89982;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/faq/faq-1-1.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/faq/faq-1-1.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:59	4939/4939	---M--	200	added ('OK')	image/png	etag:%22134b-65db04d3-639220ab2b8432ac;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/faq/shape-1-1.png	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/faq/shape-1-1.png	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:59	98575/98575	---M--	200	added ('OK')	image/jpeg	etag:%221810f-65db04d3-d882812d7e506d2a;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/listing/listing-2-1.jpg	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/listing/listing-2-1.jpg	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:38:59	30774/30774	---M--	200	added ('OK')	image/jpeg	etag:%227836-65db04d3-1c13317a1aba1dc0;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/listing/listing-2-2.jpg	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/listing/listing-2-2.jpg	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:39:00	9956/9956	---M--	200	added ('OK')	image/jpeg	etag:%2226e4-65db04d3-93c5cfcf988ca5e2;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/listing/listing-3-1.jpg	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/listing/listing-3-1.jpg	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
13:39:00	13132/13132	---M--	200	added ('OK')	image/jpeg	etag:%22334c-65db04d3-851a2accc0f33758;;;%22	https://html.hixstudio.net/listbnb-prv/listbnb/assets/img/listing/listing-3-2.jpg	C:/My%20Web%20Sites/list/html.hixstudio.net/listbnb-prv/listbnb/assets/img/listing/listing-3-2.jpg	(from https://html.hixstudio.net/listbnb-prv/listbnb/index-2.html)
